id;imdb_id;popularity;budget;revenue;original_title;cast;homepage;director;tagline;keywords;runtime;genres;production_companies;release_date;vote_count;vote_average;release_year;budget_adj;revenue_adj
11557;tt0090060;0.32767;0;37803872;St. Elmo's Fire;Emilio Estevez;;Joel Schumacher;The passion burns deep.;friendship|secret admirer|post college;110.0;Drama;Columbia Pictures;6-28-85;62.0;5.7;1985.0;0.0;76634725.9626251
20348;tt0089126;0.32265;0;0;Fandango;Kevin Costner;;Kevin Reynolds;;trip|airplane|independent film|skydiving|automobile;91.0;Comedy;Amblin Entertainment;1-25-85;12.0;6.6;1985.0;0.0;0.0
21627;tt0088967;0.072899;3000000;0;Crimewave;Louise Lasser;;Sam Raimi;Extermination is not just a business. It's a way of life.;;83.0;Comedy;Columbia Pictures Corporation;9-19-85;10.0;5.4;1985.0;6081498.15679926;0.0
27590;tt0089222;0.317622;0;8800000;Gotcha!;Anthony Edwards;;Jeff Kanew;His first time may be his last.;;101.0;Action;Universal Pictures;05-03-1985;19.0;6.4;1985.0;0.0;17839061.2599445
44191;tt0089501;0.308982;945000;0;Loose Screws;Bryan Genesse;;Rafal Zielinski;More fun than you can shake your stick at!;sex|nudity|cheerleader|bikini|sequel;92.0;Comedy;Crazy Wheels Film Corporation;7-19-85;10.0;5.3;1985.0;1915671.91939176;0.0
11904;tt0090357;0.284856;18000000;0;Young Sherlock Holmes;Nicholas Rowe;;Barry Levinson;Before a lifetime of adventure, they lived the adventure of a lifetime.;london|school friend|religion and supernatural|sherlock holmes|murder;109.0;Action;Paramount Pictures;12-04-1985;85.0;6.4;1985.0;36488988.9407956;0.0
8130;tt0089017;0.280847;5000000;27400000;Desperately Seeking Susan;Madonna;;Susan Seidelman;Roberta is desperate to be Susan. Susan is wanted by the mob. The mob finds Roberta instead...;amnesia|rolling stone|lonely hearts ad|woman director;104.0;Drama;Orion Pictures;3-29-85;38.0;6.2;1985.0;10135830.2613321;55544349.8320999
19357;tt0090098;0.278621;0;24689703;Summer Rental;John Candy;;Carl Reiner;Life is a beach.;rivalry|family vacation|suffering parent|time off|run down house;87.0;Comedy;Paramount Pictures;08-09-1985;18.0;7.1;1985.0;0.0;50050127.7621404
12775;tt0089153;0.273731;6500000;0;Flesh + Blood;Rutger Hauer;;Paul Verhoeven;Betrayed by power. Corrupted by love. Bound by honor.;rape|sex|nudity|mercenary|prince;126.0;Adventure;Impala;8-30-85;29.0;5.6;1985.0;13176579.3397317;0.0
14750;tt0089601;0.261832;0;8692426;Mischief;Doug McKeon;;Mel Damski;The first time seems like the worst time, but it's the one time you'll never forget!;female nudity|rebel|sex|high school|romantic comedy;93.0;Comedy;20th Century Fox;02-08-1985;10.0;6.2;1985.0;0.0;17620990.899038
11893;tt0089941;0.252673999999999;9000000;7936012;Runaway Train;Jon Voight;;Andrei Konchalovsky;Desperate, And Determined To Survive.;train accident|attempt to escape|prison warden|train|prison escape;111.0;Action;Cannon Group;11-15-85;48.0;6.6;1985.0;18244494.4703978;16087614.1167789
35144;tt0089385;0.251976;0;2135577;The Journey of Natty Gann;Meredith Salenger;;Jeremy Kagan;;great depression|attempted rape|hitchhiking|child smoking cigarette|riding freight train;101.0;Adventure;Buena Vista Distribution Company;9-25-85;13.0;6.2;1985.0;0.0;4329169.19640097
19259;tt0090274;0.22413;0;0;Volunteers;Tom Hanks;;Nicholas Meyer;Ready or not, here they come.;gambling|cia|asia|cold war|coca-cola;107.0;Comedy;TriStar Pictures;8-16-85;17.0;5.1;1985.0;0.0;0.0
26578;tt0087231;0.233892;0;0;The Falcon and the Snowman;Timothy Hutton;;John Schlesinger;They came from the best of families. And they committed the worst of crimes.;spy|biography;132.0;Thriller;Orion Pictures;1-25-85;14.0;6.3;1985.0;0.0;0.0
16082;tt0090319;0.322151;0;42160849;White Nights;Mikhail Baryshnikov;;Taylor Hackford;;kgb|tap dancing|escape|emigrant;136.0;Drama;Columbia Pictures;11-22-85;10.0;5.8;1985.0;0.0;85467041.8275307
13155;tt0089908;0.229931;25000000;11137801;Return to Oz;Fairuza Balk;;Walter Murch;An all-new adventure down the yellow brick road.;;113.0;Adventure;Walt Disney Pictures;6-21-85;50.0;6.0;1985.0;50679151.3066605;22578172.084099
25133;tt0090196;0.09958;0;0;Transylvania 6-5000;Jeff Goldblum;;Rudy De Luca;WANTED: Two thrill-seeking reporters, brains optional, looking to dig up the story of the century. For information call...;transylvania|frankenstein|female vampire;93.0;Comedy;Balcor Film Investors;11-08-1985;12.0;4.4;1985.0;0.0;0.0
18252;tt0089652;0.22565;0;4122748;My Science Project;John Stockwell;;Jonathan R. Betuel;We must not destroy the world.;time travel|dinosaur|science;94.0;Comedy;Touchstone Pictures;08-09-1985;20.0;5.6;1985.0;0.0;8357494.78764928
12235;tt0089360;0.349429;15000000;0;Jagged Edge;Glenn Close;;Richard Marquand;When a murder case is this shocking, which do you trust... your emotions or the evidence?;proof|client|court|lawyer|courtroom;108.0;Mystery;Columbia Pictures;10-04-1985;27.0;6.6;1985.0;30407490.7839963;0.0
27064;tt0089603;0.214009;5000000;502758;Mishima: A Life in Four Chapters;Ken Ogata;;Paul Schrader;;suicide|japanese|nationalism|coup d'etat|author;121.0;Drama;American Zoetrope;5-15-85;11.0;6.3;1985.0;10135830.2613321;1019173.95010536
29794;tt0089308;0.213085;0;0;Howling II: Stirba - Werewolf Bitch;Christopher Lee;;Philippe Mora;It's not over yet.;transylvania|female nudity|based on novel|monster|wolf;91.0;Thriller;Hemdale;8-28-85;16.0;4.7;1985.0;0.0;0.0
10553;tt0089901;0.211695;0;14393902;Remo Williams: The Adventure Begins...;Fred Ward;http://www.mgm.com/view/Movie/1621/Remo-Williams:-The-Adventure-Begins/;Guy Hamilton;A hero who doesn't exist must save America from an enemy we never knew we had.;new identity|agent;121.0;Comedy;Orion Pictures;10-11-1985;21.0;5.8;1985.0;0.0;29178829.4940497
19064;tt0089730;0.208914;3200000;10000000;Once Bitten;Jim Carrey;;Howard Storm;A one-night stand with eternal complications!;;94.0;Horror;Night Light Films;11-15-85;32.0;5.5;1985.0;6486931.36725255;20271660.5226642
14040;tt0088707;0.207447;0;1400000;American Flyers;Kevin Costner;;John Badham;Two brothers challenge the road. And life itself.;bicycle|sport|cycling|bicycle race;113.0;Drama;Warner Bros.;8-16-85;15.0;5.3;1985.0;0.0;2838032.47317299
17663;tt0088727;0.194912;0;0;Anne of Green Gables;Megan Follows;http://www.anneofgreengables.com/;Kevin Sullivan;;based on novel|brother sister relationship|canada|village|love;199.0;Drama;Sullivan Entertainment;12-01-1985;36.0;7.9;1985.0;0.0;0.0
9846;tt0090180;0.183801;0;17307019;To Live and Die in L.A.;William Petersen;http://www.mgm.com/#/our-titles/2024/To-Live-and-Die-in-L.A.;William Friedkin;A federal agent is dead. A killer is loose. And the City of Angels is about to explode.;hold-up robbery|cops|counterfeit|los angeles|secret service;116.0;Action;United Artists;11-01-1985;45.0;6.8;1985.0;0.0;35084201.3827299
13938;tt0089461;0.592905;10000000;25754284;The Last Dragon;Taimak;;Michael Schultz;His family thinks he's crazy. His enemies think he's no challenge. But she knows he's THE LAST DRAGON.;martial arts|pizzeria|limousine|music;108.0;Action;TriStar Pictures;3-22-85;31.0;6.8;1985.0;20271660.5226642;52208210.2252282
18502;tt0090094;0.175287;1700000;0;The Stuff;Michael Moriarty;;Larry Cohen;Are you eating it... or is it eating you?;secret|fbi|brain|cult|addiction;93.0;Horror;New World Pictures;6-14-85;31.0;5.7;1985.0;3446182.28885291;0.0
16263;tt0089208;0.160125;0;0;Girls Just Want to Have Fun;Sarah Jessica Parker;;Alan Metter;Getting into trouble is easy but getting out of it is all the fun!;;87.0;Comedy;New World Pictures;04-12-1985;24.0;5.8;1985.0;0.0;0.0
9872;tt0089114;0.150168;25000000;9873044;Explorers;Ethan Hawke;;Joe Dante;The adventure begins in your own back yard.;dream|spacecraft|space travel|bullying|best friend;109.0;Adventure;Paramount Pictures;07-12-1985;77.0;6.1;1985.0;50679151.3066605;20014299.6293326
42044;tt0090015;0.147489;0;0;Shoah;Simon Srebnik;;Claude Lanzmann;;;566.0;Documentary;British Broadcasting Corporation (BBC);11-01-1985;16.0;8.3;1985.0;0.0;0.0
11018;tt0090350;0.20499;24000000;0;Year of the Dragon;Mickey Rourke;;Michael Cimino;It isn't the Bronx or Brooklyn, it isn't even New York. It's Chinatown... and it's about to explode.;heroin|drug smuggle|chinese mafia|cop|china town;134.0;Action;Dino de Laurentiis Cinematografica;8-16-85;29.0;6.4;1985.0;48651985.2543941;0.0
49370;tt0089798;0.135989;19000000;12918858;Perfect;John Travolta;;James Bridges;John Travolta and Jamie Lee Curtis work up a sweat together!;courtroom|gym|aerobics|fitness;115.0;Drama;Columbia Pictures Corporation;06-07-1985;13.0;4.3;1985.0;38516154.993062;26188670.3716504
11338;tt0089346;0.132713;114;6700000;Into the Night;Jeff Goldblum;;John Landis;A dangerous romance;adultery|assassin|airport|daily life|chase;115.0;Comedy;Universal Pictures;2-15-85;24.0;6.1;1985.0;231.096929958372;13582012.550185
24548;tt0089393;0.221195;11500000;0;Just One of the Guys;Joyce Hyser;;Lisa Gottlieb;She's about to go where no girl has gone before!;adolescence|sexism|high school|cross dressing|teen;100.0;Comedy;Columbia Pictures Corporation;4-26-85;28.0;6.1;1985.0;23312409.6010638;0.0
18729;tt0088583;6.5e-05;0;0;North and South, Book I;Patrick Swayze;;;;;561.0;Drama;;11-03-1985;17.0;6.0;1985.0;0.0;0.0
24742;tt0089981;0.390167;0;8622757;Secret Admirer;C. Thomas Howell;;David Greenwalt;Sometimes What You're Looking For... Is Right Beside You.;love letter|summer|teenager;90.0;Comedy;Orion Pictures;6-14-85;12.0;6.5;1985.0;0.0;17479760.2673426
11240;tt0091578;0.112015;860000;2451545;My Beautiful Laundrette;Gordon Warnecke;;Stephen Frears;;london|gay|immigration|society|british;97.0;Drama;Channel Four Films;09-07-1985;23.0;6.2;1985.0;1743362.80494912;4969688.79960348
50211;tt0089977;0.112308;0;0;Scout Toujours;G̩rard Jugnot;;G̩rard Jugnot;;;98.0;Comedy;Films A2;11-27-85;14.0;5.9;1985.0;0.0;0.0
12764;tt0089604;0.215817;2410000;10755447;Missing in Action 2: The Beginning;Chuck Norris;;Lance Hool;Chuck Norris is back! A one-man time bomb set to explode!;prisoner of war|liberation|vietnam war|vietcong|death of a friend;100.0;Action;Golan-Globus Productions;03-01-1985;30.0;5.0;1985.0;4885470.18596207;21803077.0353507
15982;tt0089470;0.092747;0;0;The Legend of Billie Jean;Helen Slater;;Matthew Robbins;When you're seventeen, people think they can do anything to you. Billie Jean is about to prove them wrong.;runaway|girl heroine|female protagonist;96.0;Action;TriStar Pictures;5-25-85;15.0;7.1;1985.0;0.0;0.0
11243;tt0088885;0.092608;0;0;The Care Bears Movie;Mickey Rooney;;Arna Selznick;What happens when the world stops caring?;cloud|sorcerer's apprentice|spirit|woman director|child;77.0;Adventure;Nelvana;3-23-85;17.0;5.6;1985.0;0.0;0.0
33078;tt0090366;0.069492;0;0;A Zed & Two Noughts;Frances Barber;;Peter Greenaway;;;115.0;Comedy;;10-04-1985;10.0;5.5;1985.0;0.0;0.0
30069;tt0090270;0.047123;0;0;Vision Quest;Matthew Modine;;Harold Becker;All he needed was a lucky break. Then one day she moved in.;pizza|sport|coach|love|athlete;105.0;Drama;The Guber-Peters Company;2-15-85;12.0;5.8;1985.0;0.0;0.0
674;tt0330373;5.939927;150000000;895921036;Harry Potter and the Goblet of Fire;Daniel Radcliffe;http://harrypotter.warnerbros.com/;Mike Newell;Dark And Difficult Times Lie Ahead.;diving|library|flying|fireworks|cutting the cord;157.0;Adventure;Patalex IV Productions Limited;11-05-2005;3406.0;7.3;2005.0;167484493.448174;1000352539.22682
272;tt0372784;5.400826;150000000;374218673;Batman Begins;Christian Bale;http://www2.warnerbros.com/batmanbegins/index.html;Christopher Nolan;Evil fears the knight.;martial arts|dc comics|crime fighter|secret identity|undercover;140.0;Action;DC Comics;6-14-05;4914.0;7.3;2005.0;167484493.448174;417838832.575019
411;tt0363771;3.628726;180000000;748806957;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;William Moseley;;Andrew Adamson;Evil Has Reigned For 100 Years...;saving the world|witch|based on novel|brother sister relationship|self sacrifice;143.0;Adventure;Walt Disney;12-07-2005;1402.0;6.5;2005.0;200981392.137808;836090359.224091
752;tt0434409;3.617106;54000000;132511035;V for Vendetta;Natalie Portman;http://vforvendetta.warnerbros.com/;James McTeigue;People should not be afraid of their governments. Governments should be afraid of their people.;detective|vatican|fascism|satanism|fascist;132.0;Action;Studio Babelsberg;12-11-2005;2670.0;7.6;2005.0;60294417.6413426;147956957.155121
187;tt0401792;3.520836;40000000;158733820;Sin City;Jessica Alba;http://www.miramax.com/movie/sin-city/;Robert Rodriguez|Frank Miller|Quentin Tarantino;Walk down the right back alley in Sin City and you can find anything...;dystopia|based on comic book|based on graphic novel|black and white and color|black and white scene;124.0;Action;Dimension Films;3-31-05;1691.0;7.1;2005.0;44662531.5861797;177236356.238624
118;tt0367594;3.508379;150000000;474968763;Charlie and the Chocolate Factory;Johnny Depp;;Tim Burton;Willy Wonka is semi-sweet and nuts.;london|father-son relationship|chocolate|factory worker|based on novel;115.0;Adventure;Village Roadshow Pictures;07-09-2005;1826.0;6.5;2005.0;167484493.448174;530332684.498405
1895;tt0121766;3.457537;113000000;850000000;Star Wars: Episode III - Revenge of the Sith;Ewan McGregor;http://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith;George Lucas;The saga is complete.;showdown|death star|vision|cult figure|hatred;140.0;Science Fiction;Lucasfilm;5-17-05;2629.0;7.0;2005.0;126171651.730957;949078796.206319
7453;tt0371724;3.087036;50000000;104478416;The Hitchhiker's Guide to the Galaxy;Martin Freeman;;Garth Jennings;Don't leave Earth without it.;bureaucracy|england|dolphin|android|based on novel;109.0;Adventure;Spyglass Entertainment;1-15-05;780.0;6.6;2005.0;55828164.4827247;116656763.86685
1635;tt0399201;2.623346;126000000;162949164;The Island;Ewan McGregor;http://www.theisland-themovie.com/;Michael Bay;Your time will come...;clone|transplantation|love of one's life|dystopia|genetics;136.0;Action;DreamWorks SKG;7-20-05;1027.0;6.4;2005.0;140686974.496466;181943054.602289
953;tt0351283;2.444998;75000000;532680671;Madagascar;Ben Stiller;;Eric Darnell|Tom McGrath;It's All Some Type Of Whacked Out Conspiracy.;lion|hippopotamus|giraffe|penguin|zebra;86.0;Family;DreamWorks SKG;5-25-05;2107.0;6.4;2005.0;83742246.724087;594771682.347123
9738;tt0120667;2.368513;100000000;330579719;Fantastic Four;Ioan Gruffudd;;Tim Story;4 times the action. 4 times the adventure. 4 times the fantastic.;flying|fire|brother sister relationship|marriage proposal|radiation;106.0;Action;Twentieth Century Fox Film Corporation;07-07-2005;1715.0;5.6;2005.0;111656328.965449;369113178.539698
561;tt0360486;2.26533;100000000;230427240;Constantine;Keanu Reeves;http://constantinemovie.warnerbros.com/;Francis Lawrence;Hell Wants Him, Heaven Won't Take Him, Earth Needs Him.;flying|confession|exorcism|archangel gabriel|holy water;121.0;Drama;Village Roadshow Pictures;2-15-05;1049.0;6.5;2005.0;111656328.965449;257286597.120405
9522;tt0396269;2.248624;40000000;285176741;Wedding Crashers;Owen Wilson;;David Dobkin;Life's a Party.  Crash It.;sailing|wedding|fake identity|lying;119.0;Comedy;New Line Cinema;7-14-05;795.0;6.3;2005.0;44662531.5861797;318417880.063907
8202;tt0402022;2.220063;62000000;52304001;̠on Flux;Charlize Theron;;Karyn Kusama;The Perfect World Meets The Perfect Assassin;martial arts|dystopia|surrealism|based on cartoon|shootout;93.0;Action;Paramount Pictures;11-30-05;408.0;5.3;2005.0;69226923.9585786;58400727.4186519
10022;tt0395699;2.07205;56000000;113006880;The Pacifier;Vin Diesel;http://movies.disney.com/the-pacifier;Adam Shankman;Welcome to the infantry.;missile|bodybuilder|children|body guard|scientist;95.0;Action;Walt Disney Pictures;03-04-2005;493.0;5.8;2005.0;62527544.2206516;126179333.68639
74;tt0407304;1.844731;132000000;591739379;War of the Worlds;Tom Cruise;;Steven Spielberg;They're already here.;post traumatic stress  disorder|new jersey|airplane|dystopia|daughter;116.0;Adventure;Paramount Pictures;6-28-05;1238.0;5.9;2005.0;147386354.234393;660714467.634347
1904;tt0397535;1.813128;85000000;162242962;Memoirs of a Geisha;Zhang Ziyi;http://www.sonypictures.com/homevideo/memoirsofageisha/index.html;Rob Marshall;"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.";japan|prostitute|sister sister relationship|brothel|world war ii;145.0;Drama;DreamWorks SKG;12-06-2005;409.0;7.1;2005.0;94907879.6206319;181154535.374009
6957;tt0405422;1.78595;26000000;109449237;The 40 Year Old Virgin;Steve Carell;http://www.universalstudiosentertainment.com/the-40-year-old-virgin/;Judd Apatow;The longer you wait, the harder it gets.;first time|virgin;116.0;Comedy;Universal Pictures;08-11-2005;1236.0;6.2;2005.0;29030645.5310168;122207000.114894
9982;tt0371606;1.766397;150000000;314432665;Chicken Little;Zach Braff;http://movies.disney.com/chicken-little;Mark Dindal;When it comes to saving the world, it helps to be a little chicken.;fish|small town|space marine|chicken|alien;81.0;Animation;Walt Disney Pictures;11-04-2005;542.0;5.6;2005.0;167484493.448174;351083970.807229
8488;tt0386588;1.72647;70000000;368100420;Hitch;Will Smith;;Andy Tennant;The cure for the common man.;speed date|romantic comedy|dating;118.0;Comedy;Columbia Pictures Corporation;02-10-2005;1010.0;6.3;2005.0;78159430.2758145;411007415.8784
9335;tt0388482;1.699822;32000000;85167639;Transporter 2;Jason Statham;;Louis Leterrier;The Best In The Business Is Back In The Game.;martial arts|war on drugs|bodyguard|baby-snatching|kidnapping;87.0;Action;Canal Plus;08-02-2005;677.0;6.1;2005.0;35730025.2689438;95095059.1739463
2313;tt0387514;1.63263799999999;0;0;Prime;Uma Thurman;;Ben Younger;A Therapeutic New Comedy;new york|date|lovesickness|jewry|jealousy;102.0;Comedy;Universal Pictures;9-21-05;139.0;5.5;2005.0;0.0;0.0
11283;tt0396752;1.610259;25000000;122489822;Nanny McPhee;Emma Thompson;;Kirk Jones;You'll Learn To Love Her. Warts And All.;loss of mother|nanny|education|wizardry|children;97.0;Fantasy;Universal Pictures;10-21-05;355.0;6.1;2005.0;27914082.2413623;136767638.601513
1495;tt0320661;1.592578;130000000;211643158;Kingdom of Heaven;Orlando Bloom;http://www.kingdomofheavendvd.com/;Ridley Scott;Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong;crusade|epic|knight|swordsman|religious;144.0;Drama;Studio Babelsberg;05-03-2005;677.0;6.4;2005.0;145153227.655084;236312980.729345
4379;tt0369735;1.513147;43000000;154749918;Monster-in-Law;Jennifer Lopez;;Robert Luketic;This relationship is going to be a real mother.;bad mother-in-law|surgeon|dogsitter|falling in love;101.0;Comedy;New Line Cinema;5-13-05;240.0;5.7;2005.0;48012221.4551432;172788077.515843
254;tt0360717;1.508329;207000000;550000000;King Kong;Naomi Watts;;Peter Jackson;The eighth wonder of the world.;film business|screenplay|show business|film making|film producer;187.0;Adventure;WingNut Films;12-14-05;1289.0;6.4;2005.0;231128600.95848;614109809.309971
4551;tt0377471;1.497085;53000000;95226116;Be Cool;John Travolta;;F. Gary Gray;Everyone is looking for the next big hit;baseball bat|widow|recording contract|recording studio|russian mafia;118.0;Comedy;Double Feature Films;03-04-2005;170.0;5.3;2005.0;59177854.3516881;106325985.34198
